Country Name,Title,Pub Date,DescriptionLink
Malawi,"From Malawi to Alabama, TROY alum finds success as an Economist - Troy Today - Troy University","Mon, 13 Nov 2023 16:04:20 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vdG9kYXkudHJveS5lZHUvbmV3cy9mcm9tLW1hbGF3aS10by1hbGFiYW1hLXRyb3ktYWx1bS1maW5kcy1zdWNjZXNzLWFzLWFuLWVjb25vbWlzdC_SAQA?oc=5
Malawi,Malawi finance minister defends Kwacha devaluation amid criticism By Investing.com - Investing.com,"Mon, 13 Nov 2023 15:15:00 GMT",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmludmVzdGluZy5jb20vbmV3cy9lY29ub215L21hbGF3aS1maW5hbmNlLW1pbmlzdGVyLWRlZmVuZHMta3dhY2hhLWRldmFsdWF0aW9uLWFtaWQtY3JpdGljaXNtLTkzQ0gtMzIzMjYwNtIBAA?oc=5
Malawi,Malawi kwacha: 44% drop in value against US dollar sparks unease - BBC.com,"Thu, 09 Nov 2023 17:05:05 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hZnJpY2EtNjczNjc5ODPSATJodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtYWZyaWNhLTY3MzY3OTgzLmFtcA?oc=5
Malawi,Malawi battles outbreak of scabies that health experts link to climate crisis - The Guardian,"Mon, 30 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vZ2xvYmFsLWRldmVsb3BtZW50LzIwMjMvb2N0LzMwL21hbGF3aS1iYXR0bGVzLW91dGJyZWFrLW9mLXNjYWJpZXMtdGhhdC1oZWFsdGgtZXhwZXJ0cy1saW5rLXRvLWNsaW1hdGUtY3Jpc2lz0gGIAWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS9nbG9iYWwtZGV2ZWxvcG1lbnQvMjAyMy9vY3QvMzAvbWFsYXdpLWJhdHRsZXMtb3V0YnJlYWstb2Ytc2NhYmllcy10aGF0LWhlYWx0aC1leHBlcnRzLWxpbmstdG8tY2xpbWF0ZS1jcmlzaXM?oc=5
Malawi,‘Very thin budget’: Forex shortage triggers cost-of-living crisis in Malawi - Al Jazeera English,"Wed, 18 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZmVhdHVyZXMvMjAyMy8xMC8xOC92ZXJ5LXRoaW4tYnVkZ2V0LWZvcmV4LXNob3J0YWdlLXRyaWdnZXJzLWNvc3Qtb2YtbGl2aW5nLWNyaXNpcy1pbi1tYWxhd2nSAXpodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9mZWF0dXJlcy8yMDIzLzEwLzE4L3ZlcnktdGhpbi1idWRnZXQtZm9yZXgtc2hvcnRhZ2UtdHJpZ2dlcnMtY29zdC1vZi1saXZpbmctY3Jpc2lzLWluLW1hbGF3aQ?oc=5
Malawi,US Universities Help Malawi Establish First AI Center - Voice of America - VOA News,"Fri, 13 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2EvdXMtdW5pdmVyc2l0aWVzLWhlbHAtbWFsYXdpLWVzdGFibGlzaC1maXJzdC1haS1jZW50ZXItLzczMTA2MzguaHRtbNIBX2h0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2FtcC91cy11bml2ZXJzaXRpZXMtaGVscC1tYWxhd2ktZXN0YWJsaXNoLWZpcnN0LWFpLWNlbnRlci0vNzMxMDYzOC5odG1s?oc=5
Malawi,Malawi heatwave warning issued as temperatures set to soar - BBC.com,"Thu, 12 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hZnJpY2EtNjcwODYyNTTSATJodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtYWZyaWNhLTY3MDg2MjU0LmFtcA?oc=5
Malawi,Malawi swelters in record heat with temperatures nearly 20C above average - The Guardian,"Tue, 17 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDIzL29jdC8xNy9tYWxhd2ktc3dlbHRlcnMtaW4tcmVjb3JkLWhlYXQtd2l0aC10ZW1wZXJhdHVyZXMtbmVhcmx5LTIwYy1hYm92ZS1hdmVyYWdl0gF3aHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3dvcmxkLzIwMjMvb2N0LzE3L21hbGF3aS1zd2VsdGVycy1pbi1yZWNvcmQtaGVhdC13aXRoLXRlbXBlcmF0dXJlcy1uZWFybHktMjBjLWFib3ZlLWF2ZXJhZ2U?oc=5
Malawi,Thomas Chibade: Malawi music star dies aged 37 - BBC.com,"Thu, 19 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hZnJpY2EtNjcxNTQxNzXSATJodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtYWZyaWNhLTY3MTU0MTc1LmFtcA?oc=5
Malawi,UK aid cuts leave Malawi vulnerable to droughts and cyclones - Climate Home News,"Mon, 13 Nov 2023 17:13:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmNsaW1hdGVjaGFuZ2VuZXdzLmNvbS8yMDIzLzExLzEzL3VrLWFpZC1jdXRzLWxlYXZlLW1hbGF3aS12dWxuZXJhYmxlLXRvLWRyb3VnaHRzLWFuZC1jeWNsb25lcy_SAQA?oc=5
