Country Name,Title,Pub Date,DescriptionLink
Mauritania,Islamic Republic of Mauritania: Climate Public Investment ... - International Monetary Fund,"Mon, 13 Nov 2023 16:22:57 GMT",https://news.google.com/rss/articles/CBMiuwFodHRwczovL3d3dy5pbWYub3JnL2VuL1B1YmxpY2F0aW9ucy9oaWdoLWxldmVsLXN1bW1hcnktdGVjaG5pY2FsLWFzc2lzdGFuY2UtcmVwb3J0cy9Jc3N1ZXMvMjAyMy8xMS8xMy9Jc2xhbWljLVJlcHVibGljLW9mLU1hdXJpdGFuaWEtQ2xpbWF0ZS1QdWJsaWMtSW52ZXN0bWVudC1NYW5hZ2VtZW50LUFzc2Vzc21lbnQtNTQxMzk30gEA?oc=5
Mauritania,"Demonstration Alert: U.S. Embassy Nouakchott, Mauritania ... - US Embassy in Mauritania - USEmbassy.gov","Mon, 13 Nov 2023 09:17:19 GMT",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vbXIudXNlbWJhc3N5Lmdvdi9kZW1vbnN0cmF0aW9uLWFsZXJ0LXUtcy1lbWJhc3N5LW5vdWFrY2hvdHQtbWF1cml0YW5pYS1ub3ZlbWJlci0xMC0yMDIzL9IBAA?oc=5
Mauritania,Mauritania: Amnesty International condemns the enforced ... - Amnesty International,"Mon, 16 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5hbW5lc3R5Lm9yZy9lbi9sYXRlc3QvbmV3cy8yMDIzLzEwL21hdXJpdGFuaWUtYW1uZXN0eS1pbnRlcm5hdGlvbmFsLWRlbm9uY2UtbGEtZGlzcGFyaXRpb24tZm9yY2VlLWRlLXlvdWJhLXNpYnktcHVpcy1sZXMtdmlvbGF0aW9ucy1kZS1zZXMtZHJvaXRzL9IBAA?oc=5
Mauritania,EU launches a Team Europe Initiative in Mauritania - European Commission,"Tue, 24 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vZWMuZXVyb3BhLmV1L2NvbW1pc3Npb24vcHJlc3Njb3JuZXIvZGV0YWlsL2VuL2lwXzIzXzUyNjjSAQA?oc=5
Mauritania,"Niger PM, Mauritania president visit Islamic sites in Madinah - Arab News","Mon, 13 Nov 2023 08:02:59 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmFyYWJuZXdzLmNvbS9ub2RlLzI0MDc4MDYvc2F1ZGktYXJhYmlh0gEpaHR0cHM6Ly93d3cuYXJhYm5ld3MuY29tL25vZGUvMjQwNzgwNi9hbXA?oc=5
Mauritania,U.S. to restore Mauritania's AGOA trade preferences after worker ... - Reuters,"Tue, 31 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2FmcmljYS91cy1yZXN0b3JlLW1hdXJpdGFuaWFzLWFnb2EtdHJhZGUtcHJlZmVyZW5jZXMtYWZ0ZXItd29ya2VyLXJpZ2h0cy1wcm9ncmVzcy0yMDIzLTEwLTMxL9IBAA?oc=5
Mauritania,At least 10 Malian soldiers killed in attack near Mauritania - WBAL Radio,"Fri, 04 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LndiYWwuY29tL2F0LWxlYXN0LTEwLW1hbGlhbi1zb2xkaWVycy1raWxsZWQtaW4tYXR0YWNrLW5lYXItbWF1cml0YW5pYS_SAQA?oc=5
Mauritania,USAFRICOM Commander and Senior Enlisted Leader Travel to ... - US Embassy in Mauritania - USEmbassy.gov,"Tue, 24 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vbXIudXNlbWJhc3N5Lmdvdi91c2Fmcmljb20tY29tbWFuZGVyLWFuZC1zZW5pb3ItZW5saXN0ZWQtbGVhZGVyLXRyYXZlbC10by1tYXVyaXRhbmlhL9IBAA?oc=5
Mauritania,Mauritania : Three firms vie for contract to build Mauritania's second ... - Africa Intelligence,"Fri, 10 Nov 2023 05:43:27 GMT",https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5hZnJpY2FpbnRlbGxpZ2VuY2UuY29tL3dlc3QtYWZyaWNhLzIwMjMvMTEvMTAvdGhyZWUtZmlybXMtdmllLWZvci1jb250cmFjdC10by1idWlsZC1tYXVyaXRhbmlhLXMtc2Vjb25kLXN1Ym1hcmluZS1jYWJsZSwxMTAwODYzNjEtYnJl0gEA?oc=5
Mauritania,EU Launches Team Europe Initiative To Develop Green Hydrogen In Mauritania - SolarQuarter,"Wed, 01 Nov 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzExLzAxL2V1LWxhdW5jaGVzLXRlYW0tZXVyb3BlLWluaXRpYXRpdmUtdG8tZGV2ZWxvcC1ncmVlbi1oeWRyb2dlbi1pbi1tYXVyaXRhbmlhL9IBc2h0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzExLzAxL2V1LWxhdW5jaGVzLXRlYW0tZXVyb3BlLWluaXRpYXRpdmUtdG8tZGV2ZWxvcC1ncmVlbi1oeWRyb2dlbi1pbi1tYXVyaXRhbmlhL2FtcC8?oc=5
Mauritania,Repatriation Flight from the U.S. to Mauritania - US Embassy in Mauritania - USEmbassy.gov,"Fri, 03 Nov 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vbXIudXNlbWJhc3N5Lmdvdi9yZXBhdHJpYXRpb24tZmxpZ2h0LWZyb20tdGhlLXUtcy10by1tYXVyaXRhbmlhL9IBAA?oc=5
Mauritania,UNHCR Mauritania Factsheet September 2023 - Mauritania - ReliefWeb,"Tue, 07 Nov 2023 09:34:04 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vcmVsaWVmd2ViLmludC9yZXBvcnQvbWF1cml0YW5pYS91bmhjci1tYXVyaXRhbmlhLWZhY3RzaGVldC1zZXB0ZW1iZXItMjAyM9IBAA?oc=5
Mauritania,Mauritania: Prosecutor seeks 20 years for former president Aziz - Africanews English,"Tue, 24 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmFmcmljYW5ld3MuY29tLzIwMjMvMTAvMjQvbWF1cml0YW5pYS1wcm9zZWN1dG9yLXNlZWtzLTIwLXllYXJzLWZvci1mb3JtZXItcHJlc2lkZW50LWF6aXov0gFpaHR0cHM6Ly93d3cuYWZyaWNhbmV3cy5jb20vYW1wLzIwMjMvMTAvMjQvbWF1cml0YW5pYS1wcm9zZWN1dG9yLXNlZWtzLTIwLXllYXJzLWZvci1mb3JtZXItcHJlc2lkZW50LWF6aXov?oc=5
