Country Name,Title,Pub Date,DescriptionLink
Austria,Austria puts aside millions for gay people who faced prosecution - The Guardian,"Mon, 13 Nov 2023 19:10:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDIzL25vdi8xMy9hdXN0cmlhLXB1dHMtYXNpZGUtbWlsbGlvbnMtZm9yLWdheS1wZW9wbGUtd2hvLXN1ZmZlcmVkLXVuZGVyLWxhd9IBb2h0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDIzL25vdi8xMy9hdXN0cmlhLXB1dHMtYXNpZGUtbWlsbGlvbnMtZm9yLWdheS1wZW9wbGUtd2hvLXN1ZmZlcmVkLXVuZGVyLWxhdw?oc=5
Austria,Far right steadily leading Austria's polls – EURACTIV.com - EURACTIV,"Mon, 13 Nov 2023 06:41:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmV1cmFjdGl2LmNvbS9zZWN0aW9uL2FsbC9uZXdzL2Zhci1yaWdodC1zdGVhZGlseS1sZWFkaW5nLWF1c3RyaWFzLXBvbGxzLTIv0gEA?oc=5
Austria,MXA'S EUROPEAN VACATION: THE MXA WRECKING CREW RACES AN AUSTRIAN 450 NATIONAL - Motocross Action Magazine,"Mon, 13 Nov 2023 17:00:49 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vbW90b2Nyb3NzYWN0aW9ubWFnLmNvbS9teGFzLWV1cm9wZWFuLXZhY2F0aW9uLWFuLWF1c3RyaWFuLTQ1MC1uYXRpb25hbC13aXRoLXRoZS1teGEtd3JlY2tpbmctY3Jldy_SAQA?oc=5
Austria,Austria's Engagement in the Middle East: Solidarity with Israel and Support for Palestine - Vindobona - Vienna International News,"Sun, 12 Nov 2023 22:58:18 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnZpbmRvYm9uYS5vcmcvYXJ0aWNsZS9hdXN0cmlhcy1lbmdhZ2VtZW50LWluLXRoZS1taWRkbGUtZWFzdC1zb2xpZGFyaXR5LXdpdGgtaXNyYWVsLWFuZC1zdXBwb3J0LWZvci1wYWxlc3RpbmXSAQA?oc=5
Austria,Austria adopts Rwanda-style migrant scheme in EU first - The Telegraph,"Thu, 02 Nov 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnRlbGVncmFwaC5jby51ay9uZXdzLzIwMjMvMTEvMDIvYXVzdHJpYS1hZ3JlZW1lbnQtdWstcndhbmRhLXN0eWxlLW1pZ3JhbnQtZGVhbC_SAQA?oc=5
Austria,Austria considers new contract for Russian gas - Euronews,"Fri, 03 Nov 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmV1cm9uZXdzLmNvbS8yMDIzLzExLzAzL2F1c3RyaWEtY29uc2lkZXJzLW5ldy1jb250cmFjdC1mb3ItcnVzc2lhbi1nYXPSAQA?oc=5
Austria,"US, Germany, Austria urged to give citizenship to hostages held by Hamas to save their lives - Fox News","Mon, 30 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3dvcmxkL3VzLWdlcm1hbnktYXVzdHJpYS11cmdlZC1naXZlLWNpdGl6ZW5zaGlwLWhvc3RhZ2VzLWhlbGQtaGFtYXMtc2F2ZS1saXZlc9IBamh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3dvcmxkL3VzLWdlcm1hbnktYXVzdHJpYS11cmdlZC1naXZlLWNpdGl6ZW5zaGlwLWhvc3RhZ2VzLWhlbGQtaGFtYXMtc2F2ZS1saXZlcy5hbXA?oc=5
Austria,Several People Hospitalized in Austria After Taking Suspected Fake Ozempic - The New York Times,"Tue, 24 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMTAvMjQvd29ybGQvZXVyb3BlL2NvdW50ZXJmZWl0LW96ZW1waWMtYXVzdHJpYS1ldXJvcGUuaHRtbNIBAA?oc=5
Austria,UK and Austria commit to work closer on illegal migration and terrorism - GOV.UK,"Tue, 07 Nov 2023 13:20:59 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lmdvdi51ay9nb3Zlcm5tZW50L25ld3MvdWstYW5kLWF1c3RyaWEtY29tbWl0LXRvLXdvcmstY2xvc2VyLW9uLWlsbGVnYWwtbWlncmF0aW9uLWFuZC10ZXJyb3Jpc23SAQA?oc=5
Austria,Suspected fake Ozempic puts several in hospital in Austria - Reuters,"Tue, 24 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2V1cm9wZS9zZXZlcmFsLXBlb3BsZS10YWtlbi1ob3NwaXRhbC1hdXN0cmlhLWFmdGVyLXRha2luZy1zdXNwZWN0ZWQtZmFrZS1vemVtcGljLTIwMjMtMTAtMjQv0gEA?oc=5
Austria,Austria pushes for greater foreign policy integration of Western ... - Anadolu Agency | English,"Mon, 13 Nov 2023 14:29:11 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmFhLmNvbS50ci9lbi9ldXJvcGUvYXVzdHJpYS1wdXNoZXMtZm9yLWdyZWF0ZXItZm9yZWlnbi1wb2xpY3ktaW50ZWdyYXRpb24tb2Ytd2VzdGVybi1iYWxrYW4tc3RhdGVzLzMwNTI2MjXSAQA?oc=5
Austria,Accenture Agrees to Acquire ARZ in Austria to Expand Banking ... - Newsroom | Accenture,"Wed, 01 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMilgFodHRwczovL25ld3Nyb29tLmFjY2VudHVyZS5jb20vbmV3cy8yMDIyL2FjY2VudHVyZS1hZ3JlZXMtdG8tYWNxdWlyZS1hcnotaW4tYXVzdHJpYS10by1leHBhbmQtYmFua2luZy1wbGF0Zm9ybS1hcy1hLXNlcnZpY2UtY2FwYWJpbGl0aWVzLWFjcm9zcy1ldXJvcGXSAQA?oc=5
Austria,SILICON AUSTRIA LABS AND EV GROUP STRENGTHEN ... - PR Newswire,"Mon, 13 Nov 2023 14:00:00 GMT",https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3NpbGljb24tYXVzdHJpYS1sYWJzLWFuZC1ldi1ncm91cC1zdHJlbmd0aGVuLWNvbGxhYm9yYXRpb24taW4tb3B0aWNhbC10ZWNobm9sb2d5LXJlc2VhcmNoLTMwMTk4NTcyMy5odG1s0gEA?oc=5
Austria,Far right steadily leading Austria's polls – EURACTIV.com - EURACTIV,"Mon, 13 Nov 2023 06:26:40 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmV1cmFjdGl2LmNvbS9zZWN0aW9uL3BvbGl0aWNzL25ld3MvZmFyLXJpZ2h0LXN0ZWFkaWx5LWxlYWRpbmctYXVzdHJpYXMtcG9sbHMv0gEA?oc=5
