Country Name,Title,Pub Date,DescriptionLink
Finland,Saunas: The essence of Finland's heartbeat - BBC.com,"Mon, 13 Nov 2023 01:37:14 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmJiYy5jb20vcmVlbC92aWRlby9wMGduaGNueC9zYXVuYXMtdGhlLWVzc2VuY2Utb2YtZmlubGFuZC1zLWhlYXJ0YmVhdNIBAA?oc=5
Finland,‘A delirious deco dream’: former TB sanatorium is now Finland’s most unusual holiday let - The Guardian,"Mon, 13 Nov 2023 17:33:00 GMT",https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vdHJhdmVsLzIwMjMvbm92LzEzL3N0YXktaW4tYXJ0LWRlY28tc3BsZW5kb3VyLWZvcm1lci10Yi1zYW5hdG9yaXVtLWlzLW5vdy1maW5sYW5kcy1tb3N0LXVudXN1YWwtaG9saWRheS1sZXTSAYcBaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3RyYXZlbC8yMDIzL25vdi8xMy9zdGF5LWluLWFydC1kZWNvLXNwbGVuZG91ci1mb3JtZXItdGItc2FuYXRvcml1bS1pcy1ub3ctZmlubGFuZHMtbW9zdC11bnVzdWFsLWhvbGlkYXktbGV0?oc=5
Finland,Finland sees increase in attempts to enter the country from Russia without appropriate documents - Yahoo News,"Sun, 12 Nov 2023 17:03:22 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vbmV3cy55YWhvby5jb20vZmlubGFuZC1zZWVzLWluY3JlYXNlLWF0dGVtcHRzLWVudGVyLTE3MDMyMjU1My5odG1s0gFSaHR0cHM6Ly9uZXdzLnlhaG9vLmNvbS9hbXBodG1sL2ZpbmxhbmQtc2Vlcy1pbmNyZWFzZS1hdHRlbXB0cy1lbnRlci0xNzAzMjI1NTMuaHRtbA?oc=5
Finland,Israel signs landmark deal to sell David’s Sling air defense system to Finland - The Times of Israel,"Sun, 12 Nov 2023 12:18:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnRpbWVzb2Zpc3JhZWwuY29tL2lzcmFlbC1zaWducy1sYW5kbWFyay1kZWFsLXRvLXNlbGwtZGF2aWRzLXNsaW5nLWFpci1kZWZlbnNlLXN5c3RlbS10by1maW5sYW5kL9IBcGh0dHBzOi8vd3d3LnRpbWVzb2Zpc3JhZWwuY29tL2lzcmFlbC1zaWducy1sYW5kbWFyay1kZWFsLXRvLXNlbGwtZGF2aWRzLXNsaW5nLWFpci1kZWZlbnNlLXN5c3RlbS10by1maW5sYW5kL2FtcC8?oc=5
Finland,"State funeral for Finland's Martti Ahtisaari, former president and Nobel Peace Laureate - Euronews","Fri, 10 Nov 2023 16:30:36 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmV1cm9uZXdzLmNvbS8yMDIzLzExLzEwL3N0YXRlLWZ1bmVyYWwtZm9yLWZpbmxhbmRzLW1hcnR0aS1haHRpc2FhcmktZm9ybWVyLXByZXNpZGVudC1hbmQtbm9iZWwtcGVhY2UtbGF1cmVhdGXSAQA?oc=5
Finland,Finland bans entry to people crossing border from Russia by bicycle - Meduza,"Sun, 12 Nov 2023 16:47:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vbWVkdXphLmlvL2VuL25ld3MvMjAyMy8xMS8xMi9maW5sYW5kLWJhbnMtZW50cnktdG8tcGVvcGxlLWNyb3NzaW5nLWJvcmRlci1mcm9tLXJ1c3NpYS1ieS1iaWN5Y2xl0gFsaHR0cHM6Ly9tZWR1emEuaW8vYW1wL2VuL25ld3MvMjAyMy8xMS8xMi9maW5sYW5kLWJhbnMtZW50cnktdG8tcGVvcGxlLWNyb3NzaW5nLWJvcmRlci1mcm9tLXJ1c3NpYS1ieS1iaWN5Y2xl?oc=5
Finland,Finland to prepare first part of plan for Ukraine's reconstruction by end of this year - Tavio - Ukrinform,"Sun, 12 Nov 2023 14:08:00 GMT",https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy51a3JpbmZvcm0ubmV0L3J1YnJpYy1wb2x5dGljcy8zNzg1OTM4LWZpbmxhbmQtdG8tcHJlcGFyZS1maXJzdC1wYXJ0LW9mLXBsYW4tZm9yLXVrcmFpbmVzLXJlY29uc3RydWN0aW9uLWJ5LWVuZC1vZi10aGlzLXllYXItdGF2aW8uaHRtbNIBlgFodHRwczovL3d3dy51a3JpbmZvcm0ubmV0L2FtcC9ydWJyaWMtcG9seXRpY3MvMzc4NTkzOC1maW5sYW5kLXRvLXByZXBhcmUtZmlyc3QtcGFydC1vZi1wbGFuLWZvci11a3JhaW5lcy1yZWNvbnN0cnVjdGlvbi1ieS1lbmQtb2YtdGhpcy15ZWFyLXRhdmlvLmh0bWw?oc=5
Finland,Ex-Finnish PM who went viral in raunchy dance video makes showy new career move: report - Fox News,"Sat, 11 Nov 2023 13:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3dvcmxkL2V4LWZpbm5pc2gtcG0tdmlyYWwtcmF1bmNoeS1kYW5jZS12aWRlby1zaG93eS1uZXctY2FyZWVyLW1vdmUtcmVwb3J00gFmaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vd29ybGQvZXgtZmlubmlzaC1wbS12aXJhbC1yYXVuY2h5LWRhbmNlLXZpZGVvLXNob3d5LW5ldy1jYXJlZXItbW92ZS1yZXBvcnQuYW1w?oc=5
Finland,Vlhova dominates 1st World Cup slalom of season. Shiffrin places 4th after training crash - The Associated Press,"Sat, 11 Nov 2023 21:24:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2FscGluZS1za2lpbmctZmlubGFuZC1zaGlmZnJpbi12bGhvdmEtd29ybGQtY3VwLWViMmJhZWJlYjBiOWYwZWYzMmU4MjA1MWQ4YWVhNDAx0gEA?oc=5
Finland,Finland–Estonia Gas Pipeline Leak: Facts and Speculation - Daily Kos,"Sun, 12 Nov 2023 18:43:56 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmRhaWx5a29zLmNvbS9zdG9yaWVzLzIwMjMvMTEvMTIvMjIwMzU1Mi8tRmlubGFuZC1Fc3RvbmlhLUdhcy1QaXBlbGluZS1MZWFrLUZhY3RzLWFuZC1TcGVjdWxhdGlvbtIBAA?oc=5
