Country Name,Title,Pub Date,DescriptionLink
Iceland,Iceland warns likelihood of volcanic eruption is significant after hundreds of earthquakes - CBS News,"Mon, 13 Nov 2023 18:52:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvaWNlbGFuZC12b2xjYW5pYy1lcnVwdGlvbi1saWtlbGlob29kLXNpZ25pZmljYW50LWVhcnRocXVha2VzL9IBXmh0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9uZXdzL2ljZWxhbmQtdm9sY2FuaWMtZXJ1cHRpb24tbGlrZWxpaG9vZC1zaWduaWZpY2FudC1lYXJ0aHF1YWtlcy8?oc=5
Iceland,Iceland volcano eruption chance remains ‘significant’ amid continuous earthquake activity - Fox Weather ,"Mon, 13 Nov 2023 17:52:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmZveHdlYXRoZXIuY29tL2V4dHJlbWUtd2VhdGhlci9pY2VsYW5kLWdyaW5kYXZpay12b2xjYW5vLWVydXB0aW9uLWVhcnRocXVha2UtZXZhY3VhdGlvbtIBZ2h0dHBzOi8vd3d3LmZveHdlYXRoZXIuY29tL2V4dHJlbWUtd2VhdGhlci9pY2VsYW5kLWdyaW5kYXZpay12b2xjYW5vLWVydXB0aW9uLWVhcnRocXVha2UtZXZhY3VhdGlvbi5hbXA?oc=5
Iceland,4000 evacuating in Iceland under threat of volcanic eruption - NBC News,"Tue, 14 Nov 2023 01:23:45 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25vdy92aWRlby80MDAwLWV2YWN1YXRpbmctaW4taWNlbGFuZC11bmRlci10aHJlYXQtb2Ytdm9sY2FuaWMtZXJ1cHRpb24tMTk3Nzg3MjA1OTI10gE3aHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAtdmlkZW8vbW12bzE5Nzc4NzIwNTkyNQ?oc=5
Iceland,"As Iceland braces for a potential volcanic eruption, what is likely to happen and what are the risks? - CNN","Mon, 13 Nov 2023 21:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMS8xMy90cmF2ZWwvaWNlbGFuZC12b2xjYW5vLWV4cGxhaW5lci1pbnRsLXNjbGktc2NuL2luZGV4Lmh0bWzSAVxodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzExLzEzL3RyYXZlbC9pY2VsYW5kLXZvbGNhbm8tZXhwbGFpbmVyLWludGwtc2NsaS1zY24vaW5kZXguaHRtbA?oc=5
Iceland,What Type Of Eruption To Look For In Iceland - Videos from The Weather Channel - The Weather Channel,"Mon, 13 Nov 2023 21:39:06 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd2VhdGhlci5jb20vbmV3cy93ZWF0aGVyL3ZpZGVvL3doYXQtdHlwZS1vZi1lcnVwdGlvbi10by1sb29rLWZvci1pbi1pY2VsYW5k0gEA?oc=5
Iceland,Volcanic activity closes Iceland's Blue Lagoon - USA TODAY,"Mon, 13 Nov 2023 21:27:45 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS90cmF2ZWwvbmV3cy8yMDIzLzExLzEzL3ZvbGNhbmljLWFjdGl2aXR5LWNsb3Nlcy1pY2VsYW5kLWJsdWUtbGFnb29uLzcxNTcyMTQ0MDA3L9IBAA?oc=5
Iceland,Iceland officials warn Fagradalsfjall volcano could soon erupt - The Washington Post - The Washington Post,"Mon, 13 Nov 2023 21:06:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS93ZWF0aGVyLzIwMjMvMTEvMTMvaWNlbGFuZC12b2xjYW5vLWdyaW5kYXZpay1yZXlramFuZXMtZmFncmFkYWxzZmphbGwv0gEA?oc=5
Iceland,A volcano in southwestern Iceland is expected to erupt in the next few days - NPR,"Mon, 13 Nov 2023 17:20:42 GMT",https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vd3d3Lm5wci5vcmcvMjAyMy8xMS8xMy8xMjEyNjE1MjAyL2ljZWxhbmQtdm9sY2Fub9IBAA?oc=5
Iceland,Town in Iceland Evacuated Amid Fears of Volcanic Eruption - The New York Times,"Sat, 11 Nov 2023 20:11:56 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMTEvMTEvd29ybGQvZXVyb3BlL2ljZWxhbmQtZWFydGhxdWFrZS12b2xjYW5vLWV2YWN1YXRpb24uaHRtbNIBAA?oc=5
Iceland,Drone video shows large crack in Iceland town threatened by volcanic activity | Latest Weather Clips - Fox Weather ,"Tue, 14 Nov 2023 02:31:32 GMT",https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmZveHdlYXRoZXIuY29tL3dhdGNoL3BsYXktNmMyZWEzMmQ4MDAwMThi0gEA?oc=5
Iceland,Road Damage In Iceland Caused By Seismic Activity - Videos from The Weather Channel - The Weather Channel,"Sat, 11 Nov 2023 22:11:45 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd2VhdGhlci5jb20vbmV3cy90cmVuZGluZy92aWRlby9yb2FkLWRhbWFnZS1pbi1pY2VsYW5kLWNhdXNlZC1ieS1zZWlzbWljLWFjdGl2aXR50gEA?oc=5
Iceland,From Iceland — Magma Beneath Grindavík At 800 Metres Below Surface - Reykjavík Grapevine,"Mon, 13 Nov 2023 13:42:35 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vZ3JhcGV2aW5lLmlzL25ld3MvMjAyMy8xMS8xMy9tYWdtYS1iZW5lYXRoLWdyaW5kYXZpay1hdC0xLTUta2lsb21ldHJlcy1iZWxvdy1zdXJmYWNlL9IBAA?oc=5
Iceland,Risk of volcanic eruption in Iceland remains high - Reuters,"Mon, 13 Nov 2023 18:19:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2V1cm9wZS9pY2VsYW5kLWV2YWN1ZWVzLWJyYWNlLXZvbGNhbmljLWVydXB0aW9uLTIwMjMtMTEtMTMv0gEA?oc=5
Iceland,Ambassador-at-Large for Global Women's Issues Rao Gupta Travels ... - Department of State,"Mon, 13 Nov 2023 21:54:41 GMT",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnN0YXRlLmdvdi9hbWJhc3NhZG9yLWF0LWxhcmdlLWZvci1nbG9iYWwtd29tZW5zLWlzc3Vlcy1yYW8tZ3VwdGEtdHJhdmVscy10by1pY2VsYW5kL9IBAA?oc=5
Iceland,Iceland Volcano 2023: Is It Safe To Travel Following The Earthquake? - Time Out,"Mon, 13 Nov 2023 12:05:00 GMT",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LnRpbWVvdXQuY29tL25ld3MvaXMtaXQtc2FmZS10by10cmF2ZWwtdG8taWNlbGFuZC1yaWdodC1ub3ctbGF0ZXN0LXRyYXZlbC1hZHZpY2UtYW1pZC12b2xjYW5pYy1lcnVwdGlvbi1mZWFycy0xMTEzMjPSAQA?oc=5
Iceland,Iceland evacuates ahead of possible eruption - CNN,"Sun, 12 Nov 2023 08:27:24 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmNubi5jb20vdmlkZW9zL3dvcmxkLzIwMjMvMTEvMTIvZXhwLWljZWxhbmQtZXZhY3VhdGlvbi0xMTEyMDJhc2VnMi1jbm5pLXdvcmxkLmNubtIBYWh0dHBzOi8vYW1wLmNubi5jb20vY25uL3ZpZGVvcy93b3JsZC8yMDIzLzExLzEyL2V4cC1pY2VsYW5kLWV2YWN1YXRpb24tMTExMjAyYXNlZzItY25uaS13b3JsZC5jbm4?oc=5
Iceland,Actionable Genotypes and Their Association with Life Span in ... - nejm.org,"Wed, 08 Nov 2023 22:01:07 GMT",https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3Lm5lam0ub3JnL2RvaS9mdWxsLzEwLjEwNTYvTkVKTW9hMjMwMDc5MtIBAA?oc=5
